Entity,Year,Food exports (% of merchandise exports),Manufactures exports (% of merchandise exports),Sea freight cost (relative to 1930),Passenger air transport cost (relative to 1930),International calling costs (relative to 1930)
Trinidad and Tobago,1977,3.455737248,4.745558236,,,
Trinidad and Tobago,1978,3.168611547,7.086279509,,,
Trinidad and Tobago,1979,3.101037622,5.874446288,,,
Trinidad and Tobago,1980,2.058024546,4.96803862,,,
Trinidad and Tobago,1981,2.010830547,8.249434624,,,
Trinidad and Tobago,1982,2.091035265,10.3155314,,,
Trinidad and Tobago,1983,2.317381948,13.88836611,,,
Trinidad and Tobago,1984,2.360597895,16.15611801,,,
Trinidad and Tobago,1985,2.123100881,18.18577537,,,
Trinidad and Tobago,1986,4.208751037,24.33141947,,,
Trinidad and Tobago,1987,4.522607922,23.37653822,,,
Trinidad and Tobago,1988,5.950851193,32.67033245,,,
Trinidad and Tobago,1989,6.552019694,31.51189321,,,
Trinidad and Tobago,1990,5.483341269,26.68316868,,,
Trinidad and Tobago,1991,5.895001238,27.86149437,,,
Trinidad and Tobago,1992,6.161781213,28.87205885,,,
Trinidad and Tobago,1993,7.640264897,33.58496101,,,
Trinidad and Tobago,1994,8.014725592,42.55259741,,,
Trinidad and Tobago,1995,8.395895179,43.3385451,,,
Trinidad and Tobago,1996,8.205876118,38.65798113,,,
Trinidad and Tobago,1997,9.583948366,41.56732324,,,
Trinidad and Tobago,1998,11.01565453,43.81795162,,,
Trinidad and Tobago,1999,8.305159852,37.20890369,,,
Trinidad and Tobago,2000,5.654253435,28.82553308,,,
Trinidad and Tobago,2001,5.146687993,45.69829646,,,
Trinidad and Tobago,2002,6.493777759,33.14750457,,,
Trinidad and Tobago,2003,4.150042986,33.73003483,,,
Trinidad and Tobago,2004,3.553916961,35.96586966,,,
Trinidad and Tobago,2005,3.14159525,26.20384004,,,
Trinidad and Tobago,2006,2.318919109,20.88691021,,,
Trinidad and Tobago,2007,2.567794857,28.49291457,,,
Trinidad and Tobago,2008,1.984603754,25.09737729,,,
Trinidad and Tobago,2009,3.239404384,15.26738902,,,
Trinidad and Tobago,2010,2.521431498,31.01819166,,,
Tonga,1975,95.89368819,0.807042497,,,
Tonga,1976,92.20540832,1.778683189,,,
Tonga,1977,97.74501154,0.62594901,,,
Tonga,1978,97.2363801,1.463161946,,,
Tonga,1979,96.78659132,1.736812501,,,
Tonga,1980,93.08805854,3.461776925,,,
Tonga,1981,88.19761112,6.47949073,,,
Tonga,1982,82.71796791,12.81592581,,,
Tonga,1983,79.95775832,15.61411079,,,
Tonga,1984,90.43071273,9.211327727,,,
Tonga,1985,86.32094416,12.98920301,,,
Tonga,1986,84.6547876,14.8771354,,,
Tonga,1987,79.93751412,17.58681726,,,
Tonga,1988,72.42983712,25.59908879,,,
Tonga,1989,70.56174287,28.46089324,,,
Tonga,1990,78.22126771,21.35399479,,,
Tonga,1991,87.8988111,11.83742792,,,
Tonga,1992,86.70579241,12.92275988,,,
Tonga,1993,92.6725066,6.59796697,,,
Tonga,1994,91.73722058,3.921735873,,,
Tonga,1995,92.5383757,4.095767949,,,
Tonga,2000,49.8688562,2.076652109,,,
Tonga,2001,71.75987927,6.367774771,,,
Tonga,2002,55.25260409,1.979332531,,,
Tonga,2003,65.11699797,1.40575946,,,
Tonga,2004,46.89185592,3.900055518,,,
Tonga,2005,56.45265659,4.054473791,,,
Tonga,2006,45.57555977,4.589664325,,,
Tonga,2007,47.00019545,6.151298185,,,
Tonga,2008,67.27673674,6.029786144,,,
Tonga,2009,85.94851256,10.15815543,,,
Tonga,2010,88.57967493,7.563661238,,,
Tonga,2011,64.17688974,11.13935975,,,
Tonga,2012,75.96166639,16.59760893,,,
Tonga,2013,81.17194443,7.79295736,,,
Tonga,2014,364.6967876,29.23541818,,,
Turkmenistan,1997,0.793773678,8.423190414,,,
Turkmenistan,1998,1.144419488,13.53395451,,,
Turkmenistan,1999,0.453544525,11.96487683,,,
Turkmenistan,2000,0.293683624,6.880982826,,,
Turkey,1962,66.99247842,1.156369031,,,
Turkey,1963,60.54040899,1.67371853,,,
Turkey,1964,60.67811797,2.349843426,,,
Turkey,1965,59.79890614,2.377800692,,,
Turkey,1966,56.29658443,2.058492593,,,
Turkey,1967,60.91622843,1.985387184,,,
Turkey,1968,55.35870077,3.50823955,,,
Turkey,1969,60.07908782,6.127061119,,,
Turkey,1970,49.27886798,8.935501332,,,
Turkey,1971,48.08639697,12.0391895,,,
Turkey,1972,53.57647197,13.97206015,,,
Turkey,1973,48.51360964,16.82039636,,,
Turkey,1974,46.4721843,21.91464319,,,
Turkey,1975,45.44997967,23.29070633,,,
Turkey,1976,42.15144009,23.76008474,,,
Turkey,1977,51.30354867,24.59630057,,,
Turkey,1978,53.08546328,21.89431695,,,
Turkey,1979,52.72810557,27.43543333,,,
Turkey,1980,51.0715712,26.87769361,,,
Turkey,1981,45.99502147,37.17020395,,,
Turkey,1982,39.27286466,43.05247682,,,
Turkey,1983,38.26250553,46.61032101,,,
Turkey,1984,30.7647269,53.95546498,,,
Turkey,1985,25.20844689,61.00678191,,,
Turkey,1986,29.86749266,58.1589578,,,
Turkey,1987,25.30448983,66.0483637,,,
Turkey,1988,24.50965891,64.21579543,,,
Turkey,1989,22.94491832,65.81432621,,,
Turkey,1990,22.40538949,67.8782234,,,
Turkey,1991,25.9542683,65.76869609,,,
Turkey,1992,22.73425145,71.33846937,,,
Turkey,1993,22.5521539,71.84881358,,,
Turkey,1994,21.93474267,72.54748544,,,
Turkey,1995,19.56303598,74.36430827,,,
Turkey,1996,19.72054102,74.26997225,,,
Turkey,1997,19.55457454,75.2992571,,,
Turkey,1998,17.36025983,77.3898537,,,
Turkey,1999,15.35676401,79.11914381,,,
Turkey,2000,12.8035083,81.24216188,,,
Turkey,2001,12.74730385,81.7527639,,,
Turkey,2002,10.09397687,83.93290523,,,
Turkey,2003,10.00761621,83.71270387,,,
Turkey,2004,9.314335186,84.54997249,,,
Turkey,2005,10.49353558,81.57232286,,,
Turkey,2006,9.32021579,81.40420453,,,
Turkey,2007,8.441922782,81.68636903,,,
Turkey,2008,8.302939833,80.97235893,,,
Turkey,2009,10.82572365,80.22740697,,,
Turkey,2010,10.57566541,79.18343135,,,
Turkey,2011,10.60723223,78.31412733,,,
Turkey,2012,10.76759559,77.73034296,,,
Turkey,2013,11.23839026,78.07933503,,,
Turkey,2014,11.44532856,78.54112003,,,
Turkey,2015,12.09490039,78.81977791,,,
Turks and Caicos Islands,1999,43.03983075,53.37983586,,,
Turks and Caicos Islands,2000,46.88983274,49.54313171,,,
Turks and Caicos Islands,2001,61.30054899,35.81272706,,,
Turks and Caicos Islands,2002,52.8704216,41.35663618,,,
Turks and Caicos Islands,2003,40.23080147,56.73316521,,,
Turks and Caicos Islands,2004,49.01393669,49.254348,,,
Turks and Caicos Islands,2011,14.85854682,79.92155039,,,
Turks and Caicos Islands,2012,15.94237727,80.72259938,,,
Ukraine,1996,18.9646926,67.78812571,,,
Ukraine,1997,12.17402493,71.00147418,,,
Ukraine,1998,10.62155571,70.62272231,,,
Ukraine,1999,12.00327448,65.5336208,,,
Ukraine,2000,9.187751711,69.43714153,,,
Ukraine,2001,10.92945456,69.44112287,,,
Ukraine,2002,13.05637051,67.33272762,,,
Ukraine,2003,11.55083387,67.79800489,,,
Ukraine,2004,10.40947825,71.04331478,,,
Ukraine,2005,12.36743155,69.42713614,,,
Ukraine,2006,12.01881201,73.10878719,,,
Ukraine,2007,12.564453,74.51229446,,,
Ukraine,2008,16.04939364,70.49393622,,,
Ukraine,2009,23.7901638,62.89210173,,,
Ukraine,2010,19.20322519,64.64141594,,,
Ukraine,2011,18.64137829,63.54778747,,,
Ukraine,2012,25.88384279,60.6469512,,,
Ukraine,2013,26.78484736,58.70665162,,,
Ukraine,2014,30.72528244,54.87714463,,,
Uganda,1976,89.85157472,0.385829796,,,
Uganda,1994,93.2548843,2.391743815,,,
Uganda,1995,90.27254827,4.390540829,,,
Uganda,1996,77.68449437,12.95756157,,,
Uganda,1997,74.17221303,17.41462866,,,
Uganda,1998,86.63702676,4.979735925,,,
Uganda,1999,77.99180362,3.369619855,,,
Uganda,2000,71.17947398,3.108751173,,,
Uganda,2001,71.26316282,5.508420967,,,
Uganda,2002,76.06217641,5.515189634,,,
Uganda,2003,71.78274634,11.67112931,,,
Uganda,2004,68.75209928,11.00057955,,,
Uganda,2005,70.64029835,11.53508534,,,
Uganda,2006,62.30822963,21.31955854,,,
Uganda,2007,66.13039539,22.05878077,,,
Uganda,2008,62.97765527,27.44981315,,,
Uganda,2009,62.52847893,25.63396673,,,
Uganda,2010,66.75585925,22.84898082,,,
Uganda,2011,54.040568,31.53935918,,,
Uganda,2012,46.49397165,34.17668739,,,
Uganda,2013,66.142828,25.66498947,,,
Uganda,2014,65.53527724,25.59538108,,,
Tuvalu,1980,82.59031633,17.40968367,,,
Tuvalu,1981,80.58056616,19.41943384,,,
Tuvalu,1982,72.54355401,27.45644599,,,
Tuvalu,1985,97.9094332,,,,
Tuvalu,2002,9.261032986,35.27653214,,,
Tuvalu,2003,,28.24645036,,,
Tuvalu,2004,3.217041789,83.13410828,,,
Tuvalu,2005,,39.56207653,,,
United Kingdom,1962,5.994126875,79.76570909,,,
United Kingdom,1963,6.465428826,79.47089786,,,
United Kingdom,1964,6.793642307,79.8634223,,,
United Kingdom,1965,6.454838884,80.9550158,,,
United Kingdom,1966,6.615295079,80.96255419,,,
United Kingdom,1967,6.701525924,80.84355187,,,
United Kingdom,1968,6.551439623,81.06723391,,,
United Kingdom,1969,6.03868147,82.09198525,,,
United Kingdom,1970,6.508362876,80.08930238,,,
United Kingdom,1971,6.528275011,81.97795435,,,
United Kingdom,1972,6.902406664,81.16591479,,,
United Kingdom,1973,7.19246294,79.63052886,,,
United Kingdom,1974,6.661867098,78.7978744,,,
United Kingdom,1975,7.375193202,80.58860021,,,
United Kingdom,1976,6.761025598,80.41889814,,,
United Kingdom,1977,6.922729166,78.87274003,,,
United Kingdom,1978,7.980916401,78.37729286,,,
United Kingdom,1979,7.072294931,74.95911613,,,
United Kingdom,1980,6.769609939,71.48547907,,,
United Kingdom,1981,7.342801423,66.31607897,,,
United Kingdom,1982,7.259058845,65.14482019,,,
United Kingdom,1983,7.161244545,63.19688393,,,
United Kingdom,1984,6.877689105,63.97559694,,,
United Kingdom,1985,6.59483859,65.28687594,,,
United Kingdom,1986,7.896526837,72.81974632,,,
United Kingdom,1987,7.44528896,74.52812104,,,
United Kingdom,1988,6.936677615,79.10892795,,,
