Entity,Year,Total Taxes,Taxes  goods and services,Taxes Income
Mozambique,2002,9.260407027,5.437209737,1.796554623
Mozambique,2003,10.55985814,5.910034707,2.452221094
Mozambique,2004,10.5027625,6.178558774,2.321552776
Mozambique,2005,10.58178704,6.207821867,2.551527262
Mozambique,2006,11.23799699,6.281574178,3.069202885
Mozambique,2007,12.2585235,6.567066163,3.940239698
Mozambique,2008,12.66579586,6.689680911,4.370591528
Mozambique,2009,14.0491976,7.754669232,4.648058622
Mozambique,2010,15.55543325,8.342578726,5.35894814
Mozambique,2011,17.19480519,8.571428571,6.467532468
Mozambique,2012,19.0683609,7.848905042,8.673865032
Mozambique,2013,22.87060044,8.140743465,11.86040432
Morocco,1980,18.22773797,7.227532537,4.008313898
Morocco,1981,18.93493135,7.010965608,4.231048076
Morocco,1982,18.83770239,7.673477255,3.65458751
Morocco,1983,18.5686549,8.039012056,3.869598591
Morocco,1984,18.27607367,7.935065867,3.950398865
Morocco,1985,17.61354995,7.822329761,3.856204632
Morocco,1986,17.40222316,8.762448139,3.588767309
Morocco,1987,18.91958292,9.71232681,4.011998286
Morocco,1988,19.38409535,10.00157219,4.233607484
Morocco,1989,19.97663983,10.20414758,4.46243906
Morocco,1990,21.285296,9.43021573,5.59098711
Morocco,1991,20.8562784,9.636002059,4.929100208
Morocco,1992,23.20634851,10.83026289,6.071439015
Morocco,1993,23.4191511,11.06424735,5.427393887
Morocco,1994,21.94321091,10.44353129,4.772272998
Morocco,1995,21.35474728,10.26358054,5.000787278
Morocco,1996,,8.980920327,5.565597813
Morocco,1997,22.48127523,10.5475605,5.574475157
Morocco,1998,22.20169882,10.21579926,5.538717692
Morocco,1999,23.12298977,10.03185572,6.322371647
Morocco,2000,,9.318955415,6.823156177
Morocco,2001,,9.187808688,6.668589735
Morocco,2002,23.9373948,9.881225645,6.602668008
Morocco,2003,23.74801469,9.956588314,6.915838087
Morocco,2004,23.76249192,9.9058738,7.21166698
Morocco,2005,26.15853632,10.09253805,8.088250622
Morocco,2006,26.50582916,10.37566759,8.525246647
Morocco,2007,29.75847552,12.36986627,9.53340668
Morocco,2008,31.4380292,13.08252865,11.67262506
Morocco,2009,28.03395836,11.68649948,9.556285718
Morocco,2010,27.55655111,12.72460822,8.202296805
Morocco,2011,29.20245896,12.99367472,8.529653487
Morocco,2012,29.99921594,13.3643989,9.350944823
Myanmar,1980,8.991132432,6.326016378,0.440955565
Myanmar,1981,9.286851807,6.204323829,0.42540195
Myanmar,1982,9.196091361,5.868952701,0.477589273
Myanmar,1983,8.64030641,5.840937254,0.499417972
Myanmar,1984,8.030088835,5.471490654,0.546276419
Myanmar,1985,7.722123835,5.084037825,0.61650015
Myanmar,1986,6.933109361,4.570305691,0.749568166
Myanmar,1987,5.952656439,3.902644869,0.653390142
Myanmar,1988,4.20331996,2.188769063,0.75453642
Myanmar,1989,3.986583829,2.24278168,0.658052704
Myanmar,1990,5.79757434,2.719940898,1.72751339
Myanmar,1991,5.247924366,2.827269176,0.986489599
Myanmar,1992,4.712108653,2.424131037,1.193124065
Myanmar,1993,4.535845319,2.198431251,1.235669061
Myanmar,1994,4.308388079,1.957968514,1.444845731
Myanmar,1995,3.752013203,1.684793775,1.291266512
Myanmar,1996,3.95986715,1.7821107,1.163953679
Myanmar,1997,4.415854516,2.269167993,1.380886995
Myanmar,1998,3.049614848,1.655156079,1.104316605
Myanmar,1999,2.385368285,1.335227048,0.837493967
Myanmar,2000,2.570598359,1.497034852,0.887337952
Myanmar,2001,1.955902212,1.111260345,0.690770918
Myanmar,2002,1.733986687,0.950146573,0.702273543
Myanmar,2003,1.915408025,0.832186051,1.031543722
Myanmar,2004,2.835711347,1.304027878,1.325407574
Myanmar,2005,3.363713686,1.775998793,1.457608089
Netherlands,1980,41.09028225,9.803819133,13.49789645
Netherlands,1981,40.50230219,9.537573325,12.8039702
Netherlands,1982,40.90144334,9.420392387,12.52309186
Netherlands,1983,41.84485805,9.605355543,11.47802431
Netherlands,1984,40.44807541,9.763716271,10.73896424
Netherlands,1985,40.37739959,9.850296158,10.63943829
Netherlands,1986,40.9270395,10.11719456,11.27534933
Netherlands,1987,42.91733715,10.6682997,11.76180013
Netherlands,1988,42.87570902,10.57974596,11.94893571
Netherlands,1989,40.44193451,10.07330591,11.52137854
Netherlands,1990,40.45817789,10.14748504,13.0427509
Netherlands,1991,42.58389056,10.16697882,14.20682671
Netherlands,1992,42.25077508,10.28747807,13.24544742
Netherlands,1993,42.43309273,10.1178138,13.84453125
Netherlands,1994,40.54515915,10.11378347,11.35494687
Netherlands,1995,39.04351494,10.172906,10.30733118
Netherlands,1996,38.60351017,10.53675883,10.46572737
Netherlands,1997,38.48371993,10.263159,10.06304875
Netherlands,1998,36.39895605,10.55641864,9.575079288
Netherlands,1999,37.40146516,10.95646909,9.562511352
Netherlands,2000,36.78975532,10.75571483,9.316671904
Netherlands,2001,35.75732374,11.07911886,9.50967853
Netherlands,2002,35.2319397,10.89199785,9.578669044
Netherlands,2003,34.66321889,11.05463661,8.866958067
Netherlands,2004,35.06155804,11.26533185,8.64887512
Netherlands,2005,36.39726554,11.59961232,10.14378829
Netherlands,2006,36.73418852,11.43215379,10.00777757
Netherlands,2007,36.32650983,11.26199015,10.2612164
Netherlands,2008,36.63151901,11.11098878,9.974614419
Netherlands,2009,35.41698373,10.83607221,9.955314499
Netherlands,2010,36.14673989,11.10889421,10.06805888
Netherlands,2011,35.88281132,10.76121936,9.63232332
Netherlands,2012,36.33141027,10.65755708,9.189034784
Nepal,1980,6.452291763,2.83387348,0.42552296
Nepal,1981,7.349193781,3.1482148,0.518283904
Nepal,1982,7.329369012,3.35579782,0.627023456
Nepal,1983,6.881105417,3.49718266,0.680125718
Nepal,1984,6.587263586,3.35192722,0.696432847
Nepal,1985,6.342277853,3.125649844,0.614452531
Nepal,1986,6.117147538,2.953094179,0.663635452
Nepal,1987,6.394399067,3.110414236,0.652275379
Nepal,1988,6.985743874,3.113818873,0.722253849
Nepal,1989,6.575083739,2.828670708,0.917951019
Nepal,1990,6.517415624,2.809288333,0.849388854
Nepal,1991,6.16681088,2.874985892,0.577856364
Nepal,1992,6.039257307,3.05531157,0.533718831
Nepal,1993,6.198800643,3.075275317,0.622478142
Nepal,1994,7.199719528,3.447469908,0.902652799
Nepal,1995,8.37002533,3.805059246,1.169185523
Nepal,1996,8.12261196,3.70447988,1.244681289
Nepal,1997,8.126120741,3.629209006,1.31301056
Nepal,1998,8.047546506,3.553293206,1.416858636
Nepal,1999,7.845572295,3.265901936,1.572491476
Nepal,2000,8.137576891,3.383456801,1.710629023
Nepal,2001,8.802565688,3.755897255,1.929022307
Nepal,2002,8.560583141,3.620470875,1.756039378
Nepal,2003,8.651811853,3.820218556,1.397575529
Nepal,2004,8.9749585,3.988121077,1.513426201
Nepal,2005,9.179453421,4.434555116,1.491384634
Nepal,2006,8.779757646,4.429015234,1.400797145
Nepal,2007,9.772473404,5.00583243,1.885599188
Nepal,2008,10.44008641,5.158350681,2.038452391
Nepal,2009,11.84403686,5.845738825,2.4337227
Nepal,2010,13.3961602,7.056711353,2.835528224
Nepal,2011,13.25978273,7.07099433,3.154559421
Nepal,2012,13.86217934,7.238807535,3.358992104
Nepal,2013,15.33539146,7.713794782,3.736933429
Namibia,1991,27.8642132,7.30964467,6.959390863
Namibia,1992,28.32092157,9.343728182,7.993949267
Namibia,1993,29.39227104,9.571201694,8.095288512
Namibia,1994,27.15473201,9.810373192,7.520131613
Namibia,1995,28.41413505,10.23138675,7.378403904
Namibia,1996,27.40656852,8.900139897,8.096062887
Namibia,1997,30.46086801,8.86514238,8.634708376
Namibia,1998,28.75618713,8.095162063,9.899409229
Namibia,1999,31.34306711,9.103654999,9.4565848
Namibia,2000,27.50497678,7.00803657,7.892796579
Namibia,2001,26.37369834,6.755517716,7.908179972
Namibia,2002,25.95540502,5.862263618,8.470222975
Namibia,2003,23.1410497,5.10105613,9.218356297
Namibia,2004,24.26954708,4.782211392,8.704515101
Namibia,2005,25.74281012,7.166060291,9.476784477
Namibia,2006,29.12301484,5.956391367,9.19001962
Namibia,2007,30.89651365,6.597599987,9.302404884
Namibia,2008,30.07602448,6.195495585,9.755808812
Namibia,2009,29.43413285,6.946364942,10.05770356
Namibia,2010,25.90014286,6.497493886,11.3140754
Namibia,2011,30.01619918,8.63438665,11.52915853
Namibia,2012,31.98333287,6.512701215,10.93547091
Namibia,2013,31.18760268,6.475894098,9.727663339
Niger,1980,12.34622642,2.625471698,
Niger,1981,10.86624852,,
Niger,1982,9.939668175,,
Niger,1983,9.110755349,2.896230534,2.081210886
Niger,1984,9.586466165,3.11716792,2.114661654
Niger,1985,9.210322979,2.79709473,2.379848555
Niger,1986,9.403913241,2.381313514,2.42681632
Niger,1987,8.642527194,2.086127254,2.235136343
Niger,1988,7.950530035,1.781507656,2.620730271
Niger,1989,8.169135625,1.81216741,2.473752337
Niger,1990,7.9233083,1.451372361,2.043769244
Niger,1991,7.019509974,1.279043032,2.070831576
Niger,1992,6.702121318,1.031095587,2.400519414
Niger,1993,6.583969466,1.081424936,2.051526718
Niger,1994,5.427238161,1.117870722,1.486346353
Niger,1995,7.083382773,1.380509488,2.065059647
Niger,1996,7.123492237,1.206314014,1.684679916
Niger,1997,7.735568929,1.544956054,1.53842347
Niger,1998,8.308435965,1.338115685,1.621714276
Niger,1999,8.543023305,1.953389651,1.642059685
Niger,2000,8.669285498,1.736858077,1.518528509
Niger,2001,9.449546805,2.283425477,1.697920193
Niger,2002,10.04404215,2.127916751,1.607885907
Niger,2003,9.91194739,2.221780475,1.844868377
Niger,2004,,,2.038281228
Niger,2005,,,1.899017622
Niger,2006,12.28210023,,
Niger,2007,12.69873743,,
Niger,2008,16.71722473,,
Niger,2009,13.45916145,,
Niger,2010,12.77411564,,
Niger,2011,13.21751891,,
Niger,2012,14.52047572,,
Niger,2013,15.05040657,,
Nicaragua,1980,20.31367195,8.688001234,1.812604574
Nicaragua,1981,22.06846312,11.02402035,2.593646878
Nicaragua,1982,23.71478798,11.24538808,2.825456667
Nicaragua,1983,29.64459295,14.36208991,3.961117861
Nicaragua,1984,33.89073951,17.87252942,4.721296913
Nicaragua,1985,31.64445619,18.46121578,4.593424307
Nicaragua,1986,31.18609311,17.83118133,5.295561137
Nicaragua,1988,20.42271762,10.14538737,3.584396599
Nicaragua,1989,10.09142857,5.691428571,2.194285714
Nicaragua,1990,8.820809249,3.502890173,1.764932563
Nicaragua,1991,9.501082389,4.628422259,1.314274799
Nicaragua,1992,10.48171546,5.206111967,1.575706215
Nicaragua,1993,9.866509737,4.738882945,1.116927028
Nicaragua,1994,10.38673395,5.1094719,0.847347945
Nicaragua,1995,10.91000064,7.118865867,1.284559625
Nicaragua,1996,10.9672271,7.162048375,1.406895793
Nicaragua,1997,12.10593823,7.656821853,1.628131253
Nicaragua,1998,12.80487656,7.615746876,1.652056023
Nicaragua,1999,12.57725037,7.996024134,1.719265511
Nicaragua,2000,12.94487132,7.838471271,1.821329383
Nicaragua,2001,12.36532845,6.968684935,1.820773305
Nicaragua,2002,12.96921217,7.351615286,2.162468937
Nicaragua,2003,14.37045652,7.877957457,3.045030476
Nicaragua,2004,14.88528319,7.990219122,3.440128679
Nicaragua,2005,15.62816113,8.343968916,3.68889267
Nicaragua,2006,16.63437749,8.798591018,4.008890007
Nicaragua,2007,16.83405891,8.811724604,4.176137974
Nicaragua,2008,16.23905431,8.221345459,4.256617263
Nicaragua,2009,16.29681362,7.811696586,4.58625484
Nicaragua,2010,17.3016641,8.514855352,4.473775849
Nicaragua,2011,18.1475811,8.661276298,5.094462883
Nicaragua,2012,18.95825381,8.95169707,5.324753513
New Zealand,1980,32.85114851,6.272007613,22.92252455
New Zealand,1981,35.1063356,6.834057083,24.17993542
New Zealand,1982,35.23295749,7.116381545,24.1559746
New Zealand,1983,33.53538663,7.268557131,22.20123913
New Zealand,1984,33.10121667,7.321770645,21.61118302
New Zealand,1985,33.6970958,6.575836727,23.39140251
New Zealand,1986,35.45729201,7.970820506,23.77172687
New Zealand,1987,36.64945478,11.11802437,22.12940988
New Zealand,1988,34.97668577,10.57498809,21.62217956
New Zealand,1989,37.57789368,11.40969223,22.83704126
New Zealand,1990,35.82511737,11.36502347,21.34846114
New Zealand,1991,35.13349369,11.70611453,20.45530054
New Zealand,1992,35.67006041,11.94905497,20.82821253
New Zealand,1993,36.20847818,12.18617227,21.21958285
New Zealand,1994,36.57375171,11.4518991,22.2917275
New Zealand,1995,36.62310794,11.33230594,22.43344804
New Zealand,1996,34.30888646,11.10558265,20.38909344
New Zealand,1997,34.22192282,11.19430276,20.46001347
New Zealand,1998,33.02233692,11.491743,19.17685204
New Zealand,1999,33.34172934,11.50732251,19.33809507
New Zealand,2000,33.60176438,11.10679218,20.16274864
New Zealand,2001,32.89525801,11.19587433,19.45276233
New Zealand,2002,34.09291407,11.41389674,20.37186561
New Zealand,2003,34.50969885,11.66188364,20.57170659
New Zealand,2004,35.0294181,11.23177286,21.40632244
New Zealand,2005,36.81246783,11.14501355,23.18120647
New Zealand,2006,36.66319416,10.8851349,22.77473275
New Zealand,2007,35.04586955,10.09568016,22.06336348
New Zealand,2008,33.11666206,10.18479117,20.01212792
New Zealand,2009,31.33095906,10.46886655,17.78604221
New Zealand,2010,31.19819518,11.37467548,16.75462335
New Zealand,2011,31.50681247,11.55635492,16.88633094
New Zealand,2012,32.80224974,11.60522942,18.19066603
New Zealand,2013,32.65870795,11.62007799,18.06743589
Norway,1980,33.20137364,14.43890423,10.05909909
Norway,1981,34.60113859,14.58026267,11.01683771
Norway,1982,33.78099301,14.33648674,10.38100538
Norway,1983,32.82798406,14.52554842,9.473241767
Norway,1984,32.50869718,14.24896246,9.770062746
Norway,1985,33.69523278,15.35678152,9.761861157
Norway,1986,34.72666876,16.48339185,8.525673082
Norway,1987,32.88941463,16.4238371,6.518753268
Norway,1988,31.94972323,15.15982918,6.266677107
Norway,1989,30.57497866,14.13153457,5.688118707
Norway,1990,31.098205,13.88752567,6.74112501
Norway,1991,31.32452502,13.72646304,7.176551443
Norway,1992,30.57104169,14.39847594,5.735629258
Norway,1993,29.73197303,14.36604438,5.871061341
Norway,1994,30.67017519,14.88091855,6.325934
Norway,1995,33.09470016,15.0738638,7.591130529
Norway,1996,33.8382986,14.88849487,8.724991941
Norway,1997,33.66943539,14.82835664,8.720253741
Norway,1998,34.19922799,14.92361523,8.346529802
Norway,1999,34.257723,14.39780359,9.118432488
Norway,2000,35.58104371,12.89755884,13.19466274
Norway,2001,35.23523735,12.67207383,12.72723205
Norway,2002,36.86375931,12.79685677,13.68649771
Norway,2003,35.50576991,12.40996289,12.78326264
Norway,2004,36.54833388,12.15238106,14.57103896
Norway,2005,36.93962613,11.65208604,15.96986334
Norway,2006,37.43855262,11.58108797,16.70881276
Norway,2007,36.85913203,11.8339816,15.66501834
Norway,2008,36.53328881,10.59096946,16.72615895
Norway,2009,35.5043421,11.35374738,13.87414084
Norway,2010,36.25360509,11.41381188,14.77245964
Norway,2011,36.99079861,10.97264655,16.09601822
Norway,2012,36.33172693,10.75326874,15.58142594
Nigeria,1992,9.535734384,0,1.930053957
Nigeria,1993,8.964533148,0,2.022993685
Nigeria,1994,7.606727992,0.669846747,1.582351476
Nigeria,1995,6.840234982,0.868646311,0.862970822
Nigeria,1996,6.265646917,0.920295249,0.370069423
Nigeria,1997,8.169013299,2.007416288,1.594362506
Nigeria,1998,7.053325988,2.057289178,1.887799558
Nigeria,1999,7.481242525,1.651755681,1.939588317
Nigeria,2000,10.20186176,1.346231572,1.547018746
Nigeria,2001,13.21321901,1.832200791,2.079962971
Nigeria,2002,7.447458375,1.103849309,1.922387708
Nigeria,2003,8.704175746,1.106947944,2.058819949
Nigeria,2004,9.144294663,0.936867364,1.6850156
Nigeria,2005,9.800902978,0.850644409,1.557973728
Nigeria,2006,8.353518027,0.810362646,1.552897582
Nigeria,2007,7.425505639,0.94780334,1.653948213
Nigeria,2008,,1.060309349,1.568210617
Nigeria,2009,,1.176279568,1.940358604
Oman,1990,9.68454985,0.253281142,
Oman,1991,7.798951882,0.295378752,
Oman,1992,7.268779852,0.264871906,
Oman,1993,6.398525585,0.292714657,
Oman,1994,7.423415862,0.304238355,
Oman,1995,7.728966464,0.321631692,
Oman,1996,7.825702669,0.309351246,
Oman,1997,9.110466109,0.408058733,
Oman,1998,7.147018839,0.452515051,
Oman,1999,7.002427184,0.405686546,
Oman,2000,,0,0.574886536
Oman,2001,,0,0.525297208
Oman,2002,,0,0.731087944
Oman,2003,,0,0.765496639
Oman,2004,,0,0.709628342
Oman,2005,,0,0.680975778
Oman,2006,,0,0.614565343
Oman,2007,,0,1.193696568
Oman,2008,,0,1.042050742
Oman,2009,,0,2.060575692
Oman,2010,,0,1.247597254
Oman,2011,,0,1.082856375
Pakistan,1980,10.23311992,4.194980164,1.719431242
Pakistan,1981,10.41820003,4.162078106,1.954035074
Pakistan,1982,9.759520513,3.989865049,1.979259921
Pakistan,1983,9.843951016,3.960057206,1.853279733
Pakistan,1984,10.21348927,4.561332094,1.587004714
Pakistan,1985,9.490823011,4.111956334,1.487001575
Pakistan,1986,10.37100314,4.485130103,1.444128115
Pakistan,1987,11.14680299,,
Pakistan,1988,10.13869371,4.458394736,1.326759372
Pakistan,1989,10.56474746,4.929588041,1.360980811
Pakistan,1990,10.19049066,4.326489018,1.300628414
Pakistan,1991,9.331111461,4.048911208,1.444216753
Pakistan,1992,9.916601759,4.175611239,1.787014698
Pakistan,1993,9.788856574,3.365241487,2.104564087
Pakistan,1994,9.732047264,3.172802871,2.044477905
Pakistan,1995,10.11121064,3.569047531,2.452442012
Pakistan,1996,10.54372671,3.634563813,2.743651122
Pakistan,1997,9.724967864,3.48763754,2.550749416
Pakistan,1998,9.791022995,3.304812286,2.797760879
Pakistan,1999,10.04768658,3.45467957,2.737043328
Pakistan,2000,9.360965342,4.183116215,2.626996983
Pakistan,2001,9.317814662,4.466283034,2.698723699
Pakistan,2002,9.567221436,4.455312472,2.949995728
Pakistan,2003,10.0055377,4.649003119,2.747916702
Pakistan,2004,9.542350131,4.308047611,2.646677589
Pakistan,2005,8.911332053,4.199647412,2.525641117
Pakistan,2006,8.747030243,4.260749547,2.620202138
Pakistan,2007,9.23473369,4.117950733,3.492936528
Pakistan,2008,9.493531069,4.409664808,3.53062719
Pakistan,2009,8.943075265,4.341004461,3.446742391
Pakistan,2010,9.975422076,4.538239053,3.60530033
Pakistan,2011,9.188676788,4.308826008,3.406024368
Pakistan,2012,10.09935899,4.94849475,3.716359464
Pakistan,2013,11.13240293,5.342592938,4.144233557
Palestine,2005,4.93768088,2.775834114,
Palestine,2006,4.596455097,2.910080574,
Palestine,2008,5.128368353,3.198189261,
Palestine,2009,5.20780196,4.741272448,
Palestine,2010,5.463314243,3.497027974,
Palestine,2011,5.249167038,3.329003294,
Palestine,2012,4.569379605,2.884161485,
Palau,1993,14.82763158,,9.544736842
Palau,1994,15.13333333,,9.771428571
Palau,1995,14.05368421,,9.048421053
Palau,1996,14.4787037,,9.411111111
Palau,1997,14.89292035,,9.628318584
Palau,1998,16.27094017,,9.384615385
Palau,1999,16.74778761,,
Palau,2000,14.299375,,
Palau,2001,14.34285714,,7.62797619
Palau,2002,13.04201183,,7.858579882
Palau,2003,13.05,,7.727586207
Palau,2004,13.5388601,,7.276683938
Palau,2005,14.60485437,,7.725242718
Palau,2006,14.05550239,,7.903827751
Palau,2007,14.03301887,,7.827358491
Palau,2008,15.07323944,,8.484976526
Palau,2009,14.74747475,,
