Entity,Year,Meat consumption per capita per year
Thailand,1999,25.71
Thailand,2000,26.66
Thailand,2001,25.31
Thailand,2002,26.17
Thailand,2003,27.6
Thailand,2004,26.51
Thailand,2005,27.82
Thailand,2006,28.95
Thailand,2007,30.72
Thailand,2008,28.32
Thailand,2009,26.99
Thailand,2010,28.1
Thailand,2011,27.89
Thailand,2012,28.18
Thailand,2013,29.33
Timor,1961,78.91
Timor,1962,77.39
Timor,1963,76.71
Timor,1964,85.03
Timor,1965,84.09
Timor,1966,82.38
Timor,1967,78.6
Timor,1968,77.67
Timor,1969,75.66
Timor,1970,75.27
Timor,1971,74.44
Timor,1972,73.07
Timor,1973,70.44
Timor,1974,69.55
Timor,1975,66.66
Timor,1976,58.63
Timor,1977,55.96
Timor,1978,56.94
Timor,1979,53.05
Timor,1980,48.84
Timor,1981,49.15
Timor,1982,48.89
Timor,1983,48.9
Timor,1984,48.61
Timor,1985,51.2
Timor,1986,50.5
Timor,1987,49.31
Timor,1988,48.79
Timor,1989,46.82
Timor,1990,47.81
Timor,1991,44.02
Timor,1992,45.66
Timor,1993,43.23
Timor,1994,40.21
Timor,1995,37.26
Timor,1996,31.38
Timor,1997,39.68
Timor,1998,40.42
Timor,1999,36.24
Timor,2000,37.4
Timor,2001,39.21
Timor,2002,40.84
Timor,2003,40.22
Timor,2004,39.96
Timor,2005,32.45
Timor,2006,33.71
Timor,2007,34.24
Timor,2008,34.01
Timor,2009,34.94
Timor,2010,34.41
Timor,2011,35.61
Timor,2012,36.11
Timor,2013,37.17
Tunisia,1961,13.02
Tunisia,1962,12.23
Tunisia,1963,12.1
Tunisia,1964,12.3
Tunisia,1965,12.65
Tunisia,1966,13.16
Tunisia,1967,12.64
Tunisia,1968,11.47
Tunisia,1969,12
Tunisia,1970,10.84
Tunisia,1971,11.88
Tunisia,1972,12.98
Tunisia,1973,14.59
Tunisia,1974,14.7
Tunisia,1975,16.24
Tunisia,1976,17.89
Tunisia,1977,17.95
Tunisia,1978,16.91
Tunisia,1979,14.66
Tunisia,1980,15.94
Tunisia,1981,16.59
Tunisia,1982,18.22
Tunisia,1983,17.93
Tunisia,1984,19.1
Tunisia,1985,19.52
Tunisia,1986,19.46
Tunisia,1987,19.42
Tunisia,1988,20.09
Tunisia,1989,20.19
Tunisia,1990,19.56
Tunisia,1991,19.45
Tunisia,1992,20.98
Tunisia,1993,21.71
Tunisia,1994,21.35
Tunisia,1995,21.28
Tunisia,1996,21.24
Tunisia,1997,22.53
Tunisia,1998,23.85
Tunisia,1999,25.27
Tunisia,2000,26.69
Tunisia,2001,26.72
Tunisia,2002,27.22
Tunisia,2003,25.28
Tunisia,2004,26.1
Tunisia,2005,25.18
Tunisia,2006,24.07
Tunisia,2007,26.39
Tunisia,2008,26.13
Tunisia,2009,25.52
Tunisia,2010,27.34
Tunisia,2011,25.71
Tunisia,2012,29.17
Tunisia,2013,30.27
Trinidad and Tobago,1961,26.16
Trinidad and Tobago,1962,26.5
Trinidad and Tobago,1963,27.77
Trinidad and Tobago,1964,30.69
Trinidad and Tobago,1965,28.68
Trinidad and Tobago,1966,29.46
Trinidad and Tobago,1967,28.84
Trinidad and Tobago,1968,29
Trinidad and Tobago,1969,27.24
Trinidad and Tobago,1970,30.29
Trinidad and Tobago,1971,29.22
Trinidad and Tobago,1972,29.39
Trinidad and Tobago,1973,29.71
Trinidad and Tobago,1974,30.33
Trinidad and Tobago,1975,37.29
Trinidad and Tobago,1976,37.65
Trinidad and Tobago,1977,39.97
Trinidad and Tobago,1978,45.42
Trinidad and Tobago,1979,39.49
Trinidad and Tobago,1980,43.79
Trinidad and Tobago,1981,41.42
Trinidad and Tobago,1982,51.19
Trinidad and Tobago,1983,50.42
Trinidad and Tobago,1984,48.49
Trinidad and Tobago,1985,46.27
Trinidad and Tobago,1986,40.94
Trinidad and Tobago,1987,35.71
Trinidad and Tobago,1988,30.45
Trinidad and Tobago,1989,31.46
Trinidad and Tobago,1990,31.29
Trinidad and Tobago,1991,34.02
Trinidad and Tobago,1992,31.02
Trinidad and Tobago,1993,35.2
Trinidad and Tobago,1994,30.99
Trinidad and Tobago,1995,33.96
Trinidad and Tobago,1996,33.75
Trinidad and Tobago,1997,31.02
Trinidad and Tobago,1998,33.38
Trinidad and Tobago,1999,35.47
Trinidad and Tobago,2000,39.69
Trinidad and Tobago,2001,43.94
Trinidad and Tobago,2002,50.84
Trinidad and Tobago,2003,53.08
Trinidad and Tobago,2004,57.82
Trinidad and Tobago,2005,55.04
Trinidad and Tobago,2006,52.45
Trinidad and Tobago,2007,60.59
Trinidad and Tobago,2008,60.5
Trinidad and Tobago,2009,64.06
Trinidad and Tobago,2010,69.37
Trinidad and Tobago,2011,68.86
Trinidad and Tobago,2012,71.67
Trinidad and Tobago,2013,76.32
Togo,1961,8.3
Togo,1962,8.38
Togo,1963,8.63
Togo,1964,8.87
Togo,1965,8.83
Togo,1966,8.77
Togo,1967,8.5
Togo,1968,8.06
Togo,1969,7.69
Togo,1970,7.5
Togo,1971,6.88
Togo,1972,7.33
Togo,1973,7.54
Togo,1974,7.49
Togo,1975,7.71
Togo,1976,7.32
Togo,1977,7.55
Togo,1978,7.43
Togo,1979,7.05
Togo,1980,6.83
Togo,1981,7.67
Togo,1982,9.06
Togo,1983,8.05
Togo,1984,9.17
Togo,1985,8.76
Togo,1986,10.21
Togo,1987,10.1
Togo,1988,11.03
Togo,1989,10.27
Togo,1990,7.96
Togo,1991,7.52
Togo,1992,7.39
Togo,1993,7.17
Togo,1994,7.36
Togo,1995,6.78
Togo,1996,7.55
Togo,1997,8.07
Togo,1998,7.88
Togo,1999,7.75
Togo,2000,9.29
Togo,2001,9.37
Togo,2002,9.57
Togo,2003,9.76
Togo,2004,9.33
Togo,2005,9.57
Togo,2006,9.86
Togo,2007,9.89
Togo,2008,11.24
Togo,2009,11.65
Togo,2010,11.84
Togo,2011,12.1
Togo,2012,12.14
Togo,2013,12.12
Uganda,1961,13.14
Uganda,1962,12.39
Uganda,1963,12.02
Uganda,1964,11.68
Uganda,1965,11.47
Uganda,1966,11.49
Uganda,1967,11.43
Uganda,1968,11.42
Uganda,1969,11.62
Uganda,1970,11.93
Uganda,1971,12.07
Uganda,1972,11.71
Uganda,1973,11.99
Uganda,1974,11.85
Uganda,1975,11.83
Uganda,1976,11.77
Uganda,1977,12.71
Uganda,1978,12.7
Uganda,1979,12.58
Uganda,1980,11.61
Uganda,1981,11.4
Uganda,1982,11.44
Uganda,1983,11.31
Uganda,1984,11.28
Uganda,1985,11.29
Uganda,1986,9.18
Uganda,1987,9.13
Uganda,1988,9.15
Uganda,1989,10.49
Uganda,1990,11.83
Uganda,1991,11.88
Uganda,1992,11.78
Uganda,1993,11.88
Uganda,1994,11.35
Uganda,1995,11.22
Uganda,1996,11.07
Uganda,1997,10.89
Uganda,1998,10.88
Uganda,1999,10.85
Uganda,2000,10.97
Uganda,2001,11.25
Uganda,2002,11.81
Uganda,2003,12.27
Uganda,2004,12.34
Uganda,2005,12.6
Uganda,2006,12.34
Uganda,2007,12.79
Uganda,2008,12.31
Uganda,2009,12.45
Uganda,2010,12.64
Uganda,2011,12.54
Uganda,2012,12.53
Uganda,2013,12.13
Turkmenistan,1961,39.55
Turkmenistan,1962,42.38
Turkmenistan,1963,44.26
Turkmenistan,1964,36.29
Turkmenistan,1965,43.75
Turkmenistan,1966,45.45
Turkmenistan,1967,47.14
Turkmenistan,1968,48.11
Turkmenistan,1969,47.71
Turkmenistan,1970,48.61
Turkmenistan,1971,51.85
Turkmenistan,1972,54.25
Turkmenistan,1973,56.28
Turkmenistan,1974,57.38
Turkmenistan,1975,60.47
Turkmenistan,1976,58.25
Turkmenistan,1977,57.98
Turkmenistan,1978,59.46
Turkmenistan,1979,60.73
Turkmenistan,1980,60.05
Turkmenistan,1981,59.35
Turkmenistan,1982,60.05
Turkmenistan,1983,63.76
Turkmenistan,1984,64.38
Turkmenistan,1985,65.19
Turkmenistan,1986,65.92
Turkmenistan,1987,68.76
Turkmenistan,1988,71.36
Turkmenistan,1989,72.19
Turkmenistan,1990,72.12
Turkmenistan,1991,66.19
Turkmenistan,1992,36.03
Turkmenistan,1993,30.91
Turkmenistan,1994,29.49
Turkmenistan,1995,30.17
Turkmenistan,1996,25.85
Turkmenistan,1997,25.45
Turkmenistan,1998,30.43
Turkmenistan,1999,30.03
Turkmenistan,2000,33.87
Turkmenistan,2001,35.7
Turkmenistan,2002,41.73
Turkmenistan,2003,45.1
Turkmenistan,2004,44.93
Turkmenistan,2005,44.09
Turkmenistan,2006,43.7
Turkmenistan,2007,57.75
Turkmenistan,2008,57.71
Turkmenistan,2009,58.61
Turkmenistan,2010,57.82
Turkmenistan,2011,57.64
Turkmenistan,2012,57.77
Turkmenistan,2013,57.09
Turkey,1961,16.92
Turkey,1962,16.45
Turkey,1963,16.12
Turkey,1964,15.36
Turkey,1965,15.48
Turkey,1966,15.81
Turkey,1967,15.13
Turkey,1968,15.21
Turkey,1969,16.35
Turkey,1970,16.33
Turkey,1971,16.1
Turkey,1972,15.6
Turkey,1973,15.72
Turkey,1974,16.85
Turkey,1975,18.42
Turkey,1976,17.63
Turkey,1977,17.63
Turkey,1978,17.42
Turkey,1979,15.35
Turkey,1980,15.48
Turkey,1981,16.89
Turkey,1982,16.5
Turkey,1983,15.57
Turkey,1984,20.71
Turkey,1985,20.32
Turkey,1986,23.04
Turkey,1987,21.01
Turkey,1988,20.84
Turkey,1989,21.51
Turkey,1990,21.54
Turkey,1991,21.02
Turkey,1992,20.44
Turkey,1993,20.37
Turkey,1994,20.43
Turkey,1995,20.81
Turkey,1996,18.81
Turkey,1997,20.54
Turkey,1998,20.15
Turkey,1999,21.36
Turkey,2000,22.04
Turkey,2001,20.22
Turkey,2002,20.8
Turkey,2003,22.23
Turkey,2004,23.2
Turkey,2005,22.83
Turkey,2006,22.62
Turkey,2007,25.72
Turkey,2008,24.35
Turkey,2009,25.54
Turkey,2010,31.39
Turkey,2011,33.42
Turkey,2012,34.84
Turkey,2013,35.13
United Kingdom,1961,69.24
United Kingdom,1962,70.94
United Kingdom,1963,70.38
United Kingdom,1964,69.78
United Kingdom,1965,70.02
United Kingdom,1966,70.95
United Kingdom,1967,70.98
United Kingdom,1968,71.82
United Kingdom,1969,72.21
United Kingdom,1970,72.64
United Kingdom,1971,74.32
United Kingdom,1972,74.11
United Kingdom,1973,70.24
United Kingdom,1974,70.66
United Kingdom,1975,68.34
United Kingdom,1976,67.05
United Kingdom,1977,67.42
United Kingdom,1978,70.05
United Kingdom,1979,72.26
United Kingdom,1980,70.64
United Kingdom,1981,69.28
United Kingdom,1982,68.96
United Kingdom,1983,68.79
United Kingdom,1984,69.54
United Kingdom,1985,70.54
United Kingdom,1986,71.66
United Kingdom,1987,73.61
United Kingdom,1988,73.41
United Kingdom,1989,71.49
United Kingdom,1990,71.97
United Kingdom,1991,72.52
United Kingdom,1992,75.63
United Kingdom,1993,72.24
United Kingdom,1994,73.69
United Kingdom,1995,73.5
United Kingdom,1996,73.15
United Kingdom,1997,73.29
United Kingdom,1998,76.31
United Kingdom,1999,75.98
United Kingdom,2000,77.07
United Kingdom,2001,78.46
United Kingdom,2002,79.23
United Kingdom,2003,82.92
United Kingdom,2004,84.94
United Kingdom,2005,83.52
United Kingdom,2006,85.71
United Kingdom,2007,85.13
United Kingdom,2008,81.5
United Kingdom,2009,80.78
United Kingdom,2010,81.05
United Kingdom,2011,82.46
United Kingdom,2012,82.9
United Kingdom,2013,81.49
Ukraine,1961,39.55
Ukraine,1962,42.38
Ukraine,1963,44.26
Ukraine,1964,36.29
Ukraine,1965,43.75
Ukraine,1966,45.45
Ukraine,1967,47.14
Ukraine,1968,48.11
Ukraine,1969,47.71
Ukraine,1970,48.61
Ukraine,1971,51.85
Ukraine,1972,54.25
Ukraine,1973,56.28
Ukraine,1974,57.38
Ukraine,1975,60.47
Ukraine,1976,58.25
Ukraine,1977,57.98
Ukraine,1978,59.46
Ukraine,1979,60.73
Ukraine,1980,60.05
Ukraine,1981,59.35
Ukraine,1982,60.05
Ukraine,1983,63.76
Ukraine,1984,64.38
Ukraine,1985,65.19
Ukraine,1986,65.92
Ukraine,1987,68.76
Ukraine,1988,71.36
Ukraine,1989,72.19
Ukraine,1990,72.12
Ukraine,1991,66.19
Ukraine,1992,59.58
Ukraine,1993,49.46
Ukraine,1994,45.91
Ukraine,1995,38.87
Ukraine,1996,36.97
Ukraine,1997,33.6
Ukraine,1998,32.06
Ukraine,1999,32.02
Ukraine,2000,31.17
Ukraine,2001,28.2
Ukraine,2002,32.29
Ukraine,2003,34.19
Ukraine,2004,38.73
Ukraine,2005,37.91
Ukraine,2006,41.53
Ukraine,2007,44.85
Ukraine,2008,51.07
Ukraine,2009,48.4
Ukraine,2010,49.07
Ukraine,2011,48.96
Ukraine,2012,54.03
Ukraine,2013,54.74
United Arab Emirates,1961,74.98
United Arab Emirates,1962,67.61
United Arab Emirates,1963,61.94
United Arab Emirates,1964,58.55
United Arab Emirates,1965,55.2
United Arab Emirates,1966,53.15
United Arab Emirates,1967,54.67
United Arab Emirates,1968,55.17
United Arab Emirates,1969,53.63
United Arab Emirates,1970,51.24
United Arab Emirates,1971,51.12
United Arab Emirates,1972,47.95
United Arab Emirates,1973,51.24
United Arab Emirates,1974,59.5
United Arab Emirates,1975,64.68
United Arab Emirates,1976,74.15
United Arab Emirates,1977,66.49
United Arab Emirates,1978,66.36
United Arab Emirates,1979,77.57
United Arab Emirates,1980,92.01
United Arab Emirates,1981,94.03
United Arab Emirates,1982,107.26
United Arab Emirates,1983,97.9
United Arab Emirates,1984,89.62
United Arab Emirates,1985,87.85
United Arab Emirates,1986,82.62
United Arab Emirates,1987,84.06
United Arab Emirates,1988,73.7
United Arab Emirates,1989,71.42
United Arab Emirates,1990,78.91
United Arab Emirates,1991,77.58
United Arab Emirates,1992,67.73
United Arab Emirates,1993,72.18
United Arab Emirates,1994,82.38
United Arab Emirates,1995,89.68
United Arab Emirates,1996,91.52
United Arab Emirates,1997,77.57
United Arab Emirates,1998,80.39
United Arab Emirates,1999,81.58
United Arab Emirates,2000,72.97
United Arab Emirates,2001,74.78
United Arab Emirates,2002,90.3
United Arab Emirates,2003,99.94
United Arab Emirates,2004,73.97
United Arab Emirates,2005,68.86
United Arab Emirates,2006,67.85
United Arab Emirates,2007,79.78
United Arab Emirates,2008,79.68
United Arab Emirates,2009,63.87
United Arab Emirates,2010,54.15
United Arab Emirates,2011,55.61
United Arab Emirates,2012,58.22
United Arab Emirates,2013,58.7
United States,1961,88.66
United States,1962,89.45
United States,1963,92.61
United States,1964,95.9
United States,1965,93.76
United States,1966,96.99
United States,1967,100.87
United States,1968,102.68
United States,1969,103.04
United States,1970,105.84
United States,1971,108.54
United States,1972,107.95
United States,1973,100.99
United States,1974,106.18
United States,1975,102.2
United States,1976,109.04
United States,1977,108.73
United States,1978,106.9
United States,1979,106.59
United States,1980,108.31
United States,1981,108.48
United States,1982,105.63
United States,1983,108.48
United States,1984,108.75
United States,1985,110.34
United States,1986,110.58
United States,1987,111.3
United States,1988,113.91
United States,1989,112.75
United States,1990,112.68
United States,1991,114.28
United States,1992,117.41
United States,1993,116.48
United States,1994,119
United States,1995,118.13
United States,1996,117.85
United States,1997,116.88
United States,1998,120.4
United States,1999,123.82
United States,2000,121.68
United States,2001,120.78
United States,2002,124.39
United States,2003,123.17
United States,2004,125.77
United States,2005,125.3
United States,2006,125.54
United States,2007,125.47
United States,2008,122.61
United States,2009,118.71
United States,2010,118.82
United States,2011,116.29
United States,2012,114.91
United States,2013,115.13
Uzbekistan,1961,39.55
Uzbekistan,1962,42.38
Uzbekistan,1963,44.26
Uzbekistan,1964,36.29
Uzbekistan,1965,43.75
Uzbekistan,1966,45.45
Uzbekistan,1967,47.14
Uzbekistan,1968,48.11
Uzbekistan,1969,47.71
Uzbekistan,1970,48.61
Uzbekistan,1971,51.85
Uzbekistan,1972,54.25
Uzbekistan,1973,56.28
Uzbekistan,1974,57.38
Uzbekistan,1975,60.47
Uzbekistan,1976,58.25
Uzbekistan,1977,57.98
Uzbekistan,1978,59.46
Uzbekistan,1979,60.73
Uzbekistan,1980,60.05
Uzbekistan,1981,59.35
Uzbekistan,1982,60.05
Uzbekistan,1983,63.76
Uzbekistan,1984,64.38
Uzbekistan,1985,65.19
Uzbekistan,1986,65.92
Uzbekistan,1987,68.76
Uzbekistan,1988,71.36
Uzbekistan,1989,72.19
Uzbekistan,1990,72.12
Uzbekistan,1991,66.19
Uzbekistan,1992,24.5
Uzbekistan,1993,24.03
Uzbekistan,1994,29.64
Uzbekistan,1995,29.47
Uzbekistan,1996,26.95
Uzbekistan,1997,27.89
Uzbekistan,1998,27.89
Uzbekistan,1999,20.67
Uzbekistan,2000,21.01
Uzbekistan,2001,20.4
Uzbekistan,2002,20.72
Uzbekistan,2003,22.67
Uzbekistan,2004,24.02
Uzbekistan,2005,25.15
Uzbekistan,2006,26.42
Uzbekistan,2007,25.86
Uzbekistan,2008,27
Uzbekistan,2009,28.16
Uzbekistan,2010,29.73
Uzbekistan,2011,33.95
Uzbekistan,2012,33.57
Uzbekistan,2013,35.56
Uruguay,1961,107.81
Uruguay,1962,100.94
Uruguay,1963,100.95
Uruguay,1964,111.81
Uruguay,1965,98.93
Uruguay,1966,95.51
Uruguay,1967,93.95
Uruguay,1968,109.69
Uruguay,1969,109.63
Uruguay,1970,121.62
Uruguay,1971,105.78
Uruguay,1972,98.31
Uruguay,1973,97.52
Uruguay,1974,108.43
Uruguay,1975,109.48
Uruguay,1976,102.23
Uruguay,1977,101.78
Uruguay,1978,95.6
Uruguay,1979,90.4
Uruguay,1980,97.42
Uruguay,1981,98.51
Uruguay,1982,102.9
Uruguay,1983,83.71
Uruguay,1984,83.59
Uruguay,1985,81.43
Uruguay,1986,75.57
Uruguay,1987,84.44
Uruguay,1988,86.44
Uruguay,1989,81.26
Uruguay,1990,73.97
Uruguay,1991,92.98
Uruguay,1992,94.24
Uruguay,1993,97.18
Uruguay,1994,99.96
Uruguay,1995,84.99
Uruguay,1996,88.42
Uruguay,1997,85.43
Uruguay,1998,87.91
Uruguay,1999,88.73
Uruguay,2000,78.76
Uruguay,2001,86.36
Uruguay,2002,78.95
Uruguay,2003,59.33
Uruguay,2004,62.26
Uruguay,2005,57.47
Uruguay,2006,59.57
Uruguay,2007,60.48
Uruguay,2008,75.3
Uruguay,2009,70.13
Uruguay,2010,75.15
Uruguay,2011,76.06
Uruguay,2012,70.26
Uruguay,2013,82.3
Vietnam,1961,11.05
Vietnam,1962,11.1
Vietnam,1963,11.24
Vietnam,1964,10.91
Vietnam,1965,11.1
Vietnam,1966,11.15
Vietnam,1967,11.16
Vietnam,1968,10.82
Vietnam,1969,10.28
Vietnam,1970,9.93
Vietnam,1971,9.83
Vietnam,1972,10.06
Vietnam,1973,9.84
Vietnam,1974,9.34
Vietnam,1975,8.39
Vietnam,1976,8.33
Vietnam,1977,8.34
Vietnam,1978,8.51
Vietnam,1979,8.79
Vietnam,1980,9.03
Vietnam,1981,11.1
Vietnam,1982,12.08
Vietnam,1983,13.43
Vietnam,1984,13.7
Vietnam,1985,13.81
Vietnam,1986,14.27
Vietnam,1987,15.26
Vietnam,1988,14.95
Vietnam,1989,15.48
Vietnam,1990,15.38
Vietnam,1991,14.71
Vietnam,1992,16.29
Vietnam,1993,16.56
Vietnam,1994,17.51
Vietnam,1995,18.1
Vietnam,1996,18.68
Vietnam,1997,19.97
Vietnam,1998,20.81
Vietnam,1999,22.2
Vietnam,2000,23.61
Vietnam,2001,25.3
Vietnam,2002,27.8
Vietnam,2003,29.66
Vietnam,2004,31.72
Vietnam,2005,34.94
Vietnam,2006,38.11
Vietnam,2007,42.23
Vietnam,2008,46.09
Vietnam,2009,50.36
Vietnam,2010,51.52
Vietnam,2011,57.59
Vietnam,2012,55
Vietnam,2013,55.23
Vanuatu,1961,40.26
Vanuatu,1962,40.18
Vanuatu,1963,43.54
Vanuatu,1964,44.62
Vanuatu,1965,43.56
Vanuatu,1966,42.79
Vanuatu,1967,41.27
Vanuatu,1968,41.89
Vanuatu,1969,41.58
Vanuatu,1970,43.86
Vanuatu,1971,46.61
Vanuatu,1972,45.03
Vanuatu,1973,42.49
Vanuatu,1974,50.03
Vanuatu,1975,43.27
Vanuatu,1976,44.03
Vanuatu,1977,38.05
Vanuatu,1978,37.12
Vanuatu,1979,37.17
Vanuatu,1980,40.79
Vanuatu,1981,34.35
Vanuatu,1982,34.02
Vanuatu,1983,35.68
Vanuatu,1984,39.22
Vanuatu,1985,39.28
Vanuatu,1986,37.26
Vanuatu,1987,35.84
Vanuatu,1988,30.03
Vanuatu,1989,30.56
Vanuatu,1990,32.8
Vanuatu,1991,35.2
Vanuatu,1992,35.66
Vanuatu,1993,32.57
Vanuatu,1994,32.68
Vanuatu,1995,34.46
Vanuatu,1996,34.5
Vanuatu,1997,32.14
Vanuatu,1998,35.25
Vanuatu,1999,35.28
Vanuatu,2000,36.11
Vanuatu,2001,35.43
Vanuatu,2002,33.06
Vanuatu,2003,32.89
Vanuatu,2004,32.4
Vanuatu,2005,33.3
Vanuatu,2006,33.23
Vanuatu,2007,37.71
Vanuatu,2008,39.54
Vanuatu,2009,37.22
Vanuatu,2010,38.02
Vanuatu,2011,37.49
Vanuatu,2012,38.46
Vanuatu,2013,40.77
Venezuela,1961,27.29
Venezuela,1962,27.44
Venezuela,1963,27.77
Venezuela,1964,29.21
Venezuela,1965,28.67
Venezuela,1966,29.55
Venezuela,1967,30.36
Venezuela,1968,30.27
Venezuela,1969,32.5
Venezuela,1970,31.71
Venezuela,1971,32.16
Venezuela,1972,33.22
Venezuela,1973,37.08
Venezuela,1974,38.21
Venezuela,1975,40.32
Venezuela,1976,41.77
Venezuela,1977,42.25
Venezuela,1978,46.6
Venezuela,1979,45.21
Venezuela,1980,46.04
Venezuela,1981,48.45
Venezuela,1982,49
Venezuela,1983,46.31
Venezuela,1984,45.07
Venezuela,1985,45.22
Venezuela,1986,43.59
Venezuela,1987,42.74
Venezuela,1988,45.24
Venezuela,1989,38.6
Venezuela,1990,36.56
Venezuela,1991,37.37
Venezuela,1992,40.9
Venezuela,1993,42.66
Venezuela,1994,39.29
Venezuela,1995,40.06
Venezuela,1996,41.71
Venezuela,1997,44.14
Venezuela,1998,44.32
Venezuela,1999,47.91
Venezuela,2000,50.85
Venezuela,2001,56.59
Venezuela,2002,56.58
Venezuela,2003,48.3
Venezuela,2004,51.15
Venezuela,2005,52.95
Venezuela,2006,57.59
Venezuela,2007,65.14
Venezuela,2008,77.72
Venezuela,2009,73.82
Venezuela,2010,71.54
Venezuela,2011,74.42
Venezuela,2012,67.57
Venezuela,2013,72.77
Zambia,1961,15.7
Zambia,1962,15.2
Zambia,1963,14.79
Zambia,1964,14.19
Zambia,1965,14.89
Zambia,1966,16.04
Zambia,1967,15.95
Zambia,1968,16.95
Zambia,1969,17.09
Zambia,1970,15.9
Zambia,1971,15.29
Zambia,1972,17.47
Zambia,1973,15.46
Zambia,1974,15.15
Zambia,1975,15.47
Zambia,1976,15.59
Zambia,1977,15.06
Zambia,1978,14.56
Zambia,1979,14.07
Zambia,1980,14.14
Zambia,1981,13.5
Zambia,1982,13.75
Zambia,1983,12.41
Zambia,1984,11.27
Zambia,1985,11.86
Zambia,1986,11.74
Zambia,1987,11.71
Zambia,1988,11.78
Zambia,1989,12.02
Zambia,1990,14.58
Zambia,1991,14.82
Zambia,1992,14.35
Zambia,1993,14.15
Zambia,1994,13.68
Zambia,1995,12.67
Zambia,1996,12.59
Zambia,1997,13.52
Zambia,1998,13.81
Zambia,1999,14.15
Zambia,2000,13.58
Zambia,2001,13.76
Zambia,2002,13.95
Zambia,2003,13.95
Zambia,2004,13.23
Zambia,2005,13.65
Zambia,2006,12.67
Zambia,2007,12.8
Zambia,2008,12.75
Zambia,2009,13.44
Zambia,2010,14.03
Zambia,2011,13.4
Zambia,2012,13.3
Zambia,2013,13.04
Yemen,1961,9.28
Yemen,1962,9.31
Yemen,1963,9.18
Yemen,1964,9.27
Yemen,1965,9.34
Yemen,1966,8.73
Yemen,1967,8.52
Yemen,1968,7.68
Yemen,1969,6.79
Yemen,1970,6.68
Yemen,1971,7.18
Yemen,1972,6.94
Yemen,1973,6.87
Yemen,1974,7.31
Yemen,1975,7.78
Yemen,1976,7.51
Yemen,1977,10.26
Yemen,1978,13.44
Yemen,1979,15.84
Yemen,1980,14.02
Yemen,1981,16.75
Yemen,1982,15.44
Yemen,1983,13.54
Yemen,1984,16.57
Yemen,1985,16.67
Yemen,1986,15.49
Yemen,1987,13.37
Yemen,1988,15.55
Yemen,1989,13.38
Yemen,1990,11.61
Yemen,1991,10.53
Yemen,1992,10.71
Yemen,1993,12.41
Yemen,1994,11.57
Yemen,1995,10
Yemen,1996,10.44
Yemen,1997,10.58
Yemen,1998,11.49
Yemen,1999,11.56
Yemen,2000,13.28
Yemen,2001,14.04
Yemen,2002,15.16
Yemen,2003,17.43
Yemen,2004,16.69
Yemen,2005,17.05
Yemen,2006,15.64
Yemen,2007,17.43
Yemen,2008,16.91
Yemen,2009,18.83
Yemen,2010,19.12
Yemen,2011,18.61
Yemen,2012,20.23
Yemen,2013,20.41
Zimbabwe,1961,16.19
Zimbabwe,1962,15.57
Zimbabwe,1963,15.53
Zimbabwe,1964,12.49
Zimbabwe,1965,11.49
Zimbabwe,1966,12.36
Zimbabwe,1967,9.83
Zimbabwe,1968,10.7
Zimbabwe,1969,11.24
Zimbabwe,1970,12.64
Zimbabwe,1971,14.4
Zimbabwe,1972,17.72
Zimbabwe,1973,19.34
